scan_id,timestamp,actual_latitude,actual_longitude,raw_estimated_latitude,raw_estimated_longitude,estimated_latitude,estimated_longitude,matched_access_points,residual_rmse,snap_distance_m,error_m,method
scan_262,2026-04-08 13:24:10,48.8914421089298,8.701639795046729,48.89140418957357,8.701473613297294,48.89141356483115,8.701473617311246,15,10.6106388490906,1.0436537147657525,12.57101848675754,precomputed_wifi_multilateration
scan_263,2026-04-08 13:24:18,48.89148266781629,8.701681243019001,48.89151728359209,8.70129800164707,48.89151722749367,8.701283078021794,7,29.30862440608037,1.0922993427540049,29.395129874605384,precomputed_wifi_multilateration
scan_265,2026-04-08 13:24:27,48.89151362203793,8.701734260182338,48.89146304744962,8.701656895226185,48.891501535915275,8.701657655020059,4,2.743569802798906,4.284896875187311,5.766008151341197,precomputed_wifi_multilateration
scan_266,2026-04-08 13:24:35,48.89153123002783,8.701798537235137,48.891458254662815,8.701279528493082,48.89145826213549,8.701283400615466,9,27.468021891178225,0.28340773413059395,38.56863081960486,precomputed_wifi_multilateration
scan_267,2026-04-08 13:24:44,48.89157249920287,8.701872821064171,48.89155837579167,8.701480793158806,48.89150168793966,8.70148204903304,5,13.059722087965197,6.311161101247398,29.667522652420526,precomputed_wifi_multilateration
scan_269,2026-04-08 13:24:49,48.89156850121348,8.701929510829396,48.89143612474486,8.701457052690275,48.89141356789875,8.70145704303271,7,15.44401635437404,2.511028207869757,38.64298312374771,precomputed_wifi_multilateration
scan_270,2026-04-08 13:24:55,48.89156910484079,8.701970461659114,48.891343515722525,8.701713675674842,48.89132373996288,8.701713947076678,9,14.892326183174186,2.2015271836498527,33.14427658812375,precomputed_wifi_multilateration
scan_273,2026-04-08 13:25:07,48.89153653105811,8.702040856467244,48.89118677645879,8.701407585265848,48.8911553,8.7014731,5,31.92696217437512,5.938954781772893,59.39568470325754,precomputed_wifi_multilateration
scan_279,2026-04-08 13:25:39,48.89134999677602,8.702061094563275,48.8910972910954,8.701508814740091,48.891097382429635,8.701508808464537,5,18.02432568563359,0.010177697051271065,49.242162858693014,precomputed_wifi_multilateration
scan_280,2026-04-08 13:25:44,48.89131486433503,8.70205226059355,48.89127992372926,8.701863683432352,48.89132462467345,8.701863069958671,7,12.446226809789165,4.976311683579421,13.889750943611082,precomputed_wifi_multilateration
scan_281,2026-04-08 13:25:52,48.89126434204779,8.701993158615933,48.891178620880325,8.701770579071047,48.89116513892451,8.701771607006531,10,7.912981852666032,1.5026959659709809,19.619001215025797,precomputed_wifi_multilateration
scan_282,2026-04-08 13:25:59,48.89121728876826,8.701971863082631,48.89107646784688,8.701657485623805,48.891069650961256,8.701647261204037,8,16.35498472628309,1.0657788176689822,28.88881292607327,precomputed_wifi_multilateration
scan_283,2026-04-08 13:26:07,48.89115524764657,8.702002567665497,48.89106887467728,8.701818377673941,48.891127363278905,8.701815805758693,5,11.185911244737868,6.513671806228815,14.017481123867329,precomputed_wifi_multilateration
scan_284,2026-04-08 13:26:09,48.89114873026605,8.702014179579175,48.89100613583251,8.701769685720047,48.89099937746582,8.70176990077898,3,0.4360937184880225,0.7525060267175626,24.414950381574986,precomputed_wifi_multilateration
scan_285,2026-04-08 13:26:14,48.89114988999594,8.702019902321618,48.89117310206546,8.702030625514153,48.89115675045846,8.70199549636683,5,1.1134759129743168,3.150280344161386,1.9427265978945218,precomputed_wifi_multilateration
scan_286,2026-04-08 13:26:22,48.89111935210786,8.702022451539404,48.89092911220629,8.701754643872464,48.890981153382796,8.701750942103942,4,2.9938236370742253,5.799556071103761,25.13136145414889,precomputed_wifi_multilateration
scan_288,2026-04-08 13:26:30,48.89105372146221,8.702059096943312,48.89110811866693,8.70204571492442,48.89110845158306,8.702022153203492,3,13.471495664954594,1.7249283536175302,6.665644361988237,precomputed_wifi_multilateration
scan_289,2026-04-08 13:26:35,48.89101408202727,8.70207573098628,48.891029869736805,8.702057284183105,48.891052701209134,8.702056945939566,8,4.301073004757754,2.5417200699934437,4.513596363638951,precomputed_wifi_multilateration
scan_290,2026-04-08 13:26:42,48.89095144623508,8.702081491693987,48.89093059883536,8.701657641208966,48.89097818030057,8.701654256666465,6,11.468760492085194,5.302558357376773,31.41159441780447,precomputed_wifi_multilateration
scan_291,2026-04-08 13:26:49,48.89088137082457,8.702080673822383,48.890881587720735,8.701558216471868,48.89097502268958,8.701551570303764,4,28.338729012885725,10.412549783590986,40.105068699415284,precomputed_wifi_multilateration
scan_292,2026-04-08 13:26:52,48.89085284315155,8.702082150260743,48.89070212649259,8.701322338551714,48.890701878670015,8.70131421000338,9,38.45804267550426,0.5955890555009434,58.66593049374901,precomputed_wifi_multilateration
scan_293,2026-04-08 13:26:57,48.89081291786701,8.702086483867662,48.89072085606649,8.701184295361262,48.89077165791233,8.70118444398861,3,40.15471702152758,5.655271942252273,66.18209198351774,precomputed_wifi_multilateration
scan_294,2026-04-08 13:27:04,48.89074304581225,8.702138730856733,48.89089023415313,8.701814559869424,48.89098290692949,8.701807967916446,4,14.032889691543152,10.327609771406408,36.04241937688867,precomputed_wifi_multilateration
scan_296,2026-04-08 13:27:11,48.890679948745394,8.702137212278766,48.89071878981016,8.70151021970709,48.89077402281558,8.701508602430607,4,34.85339804903765,6.149677522778861,47.1863877251817,precomputed_wifi_multilateration
scan_299,2026-04-08 13:27:26,48.89054065767117,8.702079847725173,48.89052007705841,8.701695132372505,48.89064900209685,8.70165655886134,3,3.3338617229253558,14.626999265360451,33.24654112397818,precomputed_wifi_multilateration
scan_302,2026-04-08 13:27:37,48.89043439940722,8.702059935501858,48.89047220399164,8.701777126925046,48.8906574287852,8.701721708938221,3,1.9262486010024635,21.01440483765198,35.06083244185371,precomputed_wifi_multilateration
scan_304,2026-04-08 13:27:49,48.89032477602501,8.702061083156018,48.890486038507646,8.701121895277687,48.890487260973465,8.701322666746853,5,16.70118657554697,14.695684343027114,56.993440219046626,precomputed_wifi_multilateration
scan_305,2026-04-08 13:27:57,48.8902562168712,8.702080230212733,48.89036050223436,8.70149004041892,48.89035949407784,8.701324466280594,10,23.60399654837396,12.119408157990089,56.49893371507503,precomputed_wifi_multilateration
scan_306,2026-04-08 13:28:00,48.89024062580945,8.702099304856535,48.89018898556861,8.701254302580777,48.89018336198096,8.701253635547804,5,34.301812715119006,0.6279186915591756,62.22471200896883,precomputed_wifi_multilateration
scan_307,2026-04-08 13:28:03,48.89022049222853,8.70209581783711,48.89029221525532,8.701433149704695,48.89029155932336,8.701325423108122,3,27.513009851530352,7.885195052831249,56.940019751915486,precomputed_wifi_multilateration
scan_309,2026-04-08 13:28:11,48.890185717417694,8.702000138216873,48.89049838521484,8.701256384445873,48.89049878780873,8.70132250439706,5,30.10115828731829,4.8397199837354155,60.61834923956546,precomputed_wifi_multilateration
scan_310,2026-04-08 13:28:21,48.89018715877425,8.701829074736342,48.890293501513206,8.70126157403903,48.89029389008124,8.701325390280546,5,33.31983686950169,4.671116650445967,38.73364156736265,precomputed_wifi_multilateration
scan_311,2026-04-08 13:28:26,48.89018191422402,8.701770681441895,48.8902056849712,8.70122681179503,48.890184864086834,8.701224342158142,7,42.69423717784312,2.3248188309351936,39.98977032156099,precomputed_wifi_multilateration
scan_312,2026-04-08 13:28:36,48.89016371147312,8.701654002741089,48.89034219629725,8.700965205346543,48.8903525,8.7008841,6,18.72546589573146,6.046151599965925,60.14312977358609,precomputed_wifi_multilateration
scan_313,2026-04-08 13:28:45,48.89018843167491,8.701501240675967,48.89040653624317,8.701099859047478,48.89042079216973,8.700895098364414,9,16.973258886300037,15.070847736856642,51.35538709976021,precomputed_wifi_multilateration
scan_314,2026-04-08 13:28:51,48.890174141654974,8.701412607836865,48.89040750748579,8.700935736306633,48.89041045272806,8.700893433210886,10,27.795372502530665,3.11360312403691,46.217152793526864,precomputed_wifi_multilateration
scan_317,2026-04-08 13:29:20,48.89024957311625,8.701221571043414,48.8904449371074,8.700854119847756,48.8904418479966,8.70089848937773,8,32.26713444882134,3.2656949015557393,31.89565596104889,precomputed_wifi_multilateration
scan_318,2026-04-08 13:29:30,48.89024980738625,8.701139938502163,48.89051207525885,8.701191761196618,48.890512870125626,8.70132230605457,3,20.95485168585877,9.555366776152663,32.18279590137423,precomputed_wifi_multilateration
scan_320,2026-04-08 13:29:45,48.890250401126806,8.701160245170746,48.89036315262421,8.700491076175915,48.890367818964776,8.70049161027633,3,33.05601356559139,0.5209259347805507,50.655037218579594,precomputed_wifi_multilateration
scan_322,2026-04-08 13:30:03,48.89026736938519,8.701122821805072,48.890302492582535,8.701036538234982,48.890195147195946,8.701023805612111,5,6.681641193687425,11.985973832523712,10.824120585102337,precomputed_wifi_multilateration
scan_323,2026-04-08 13:30:09,48.89027956723392,8.701081172704317,48.89032279333704,8.700649938124313,48.890359775257686,8.700654171001936,5,33.70189264440574,4.128468837690068,32.5040409523327,precomputed_wifi_multilateration
scan_324,2026-04-08 13:30:12,48.89027347246508,8.701055794401823,48.89043124275975,8.700775421133105,48.89035536473381,8.700770976325602,6,23.948615925133605,8.453004598235191,22.752877144169034,precomputed_wifi_multilateration
scan_325,2026-04-08 13:30:20,48.89026248190547,8.700975259371347,48.89018331732612,8.700634654755644,48.89017151809164,8.700678639272814,12,26.17270791604101,3.477015618383861,23.95595211770316,precomputed_wifi_multilateration
scan_326,2026-04-08 13:30:30,48.89026515976512,8.700875913044307,48.89033782883676,8.700600026613762,48.89036231570738,8.700602829333189,7,39.34644131348479,2.733586586301787,22.72638422931138,precomputed_wifi_multilateration
scan_327,2026-04-08 13:30:41,48.89028228151842,8.700797651599004,48.8902970412699,8.700240749328232,48.89030260708566,8.700114423214494,10,19.095355370591008,9.266950629175724,50.05885988725025,precomputed_wifi_multilateration
scan_328,2026-04-08 13:30:48,48.8903055241188,8.700768426708121,48.89041578850088,8.70017523545587,48.89041794990365,8.700126178488008,21,15.538276825981756,3.598681283420248,48.645684161624644,precomputed_wifi_multilateration
scan_329,2026-04-08 13:30:55,48.89031191039941,8.700701077151578,48.8903533573928,8.700642000249212,48.890360337947115,8.700642799230003,20,25.04824000374873,0.7792726942080089,6.874393464709333,precomputed_wifi_multilateration
scan_330,2026-04-08 13:31:00,48.89030615942733,8.700637910453231,48.89023412900729,8.700429864980787,48.8902341,8.7004542,15,26.998418008209946,1.781163519863146,15.657313447995397,precomputed_wifi_multilateration
scan_331,2026-04-08 13:31:02,48.89030247289836,8.700613842829542,48.89033084249887,8.70043640206094,48.89033041804333,8.700458482826901,16,13.073539664822489,1.6168517738628223,11.789139495690907,precomputed_wifi_multilateration
scan_332,2026-04-08 13:31:07,48.89029258046196,8.700549357813706,48.89028323992323,8.700309123784603,48.89028041155623,8.700456259265035,8,15.721930641035836,10.773923757336917,6.94752800714117,precomputed_wifi_multilateration
scan_333,2026-04-08 13:31:22,48.89018027481718,8.700555747127572,48.89033925276907,8.700367910261683,48.89033750564709,8.700458797980522,24,21.839192866678733,6.6552014082155715,18.886675278720503,precomputed_wifi_multilateration
scan_334,2026-04-08 13:31:29,48.89022050600667,8.700414597594438,48.89021604668818,8.699410008138338,48.89020202564933,8.699407219701655,16,53.25579850008277,1.5741093411359546,73.76203582010088,precomputed_wifi_multilateration
scan_336,2026-04-08 13:31:36,48.89023772324016,8.700313484372133,48.89027336234054,8.700034463688626,48.89026998587405,8.70011109859254,18,28.970999584372915,5.621737151950538,15.242443498855494,precomputed_wifi_multilateration
scan_337,2026-04-08 13:31:44,48.89023206114601,8.700215258427583,48.89032368991424,8.699686428298838,48.8901804692619,8.699657945224336,19,44.1579984948209,16.079048519370318,41.193919827930266,precomputed_wifi_multilateration
scan_338,2026-04-08 13:31:46,48.89023162753919,8.700185001190595,48.890353258616,8.700009669273866,48.89034843746122,8.700119094061014,15,33.186907192426474,8.027104861001618,13.869243155967235,precomputed_wifi_multilateration
scan_341,2026-04-08 13:31:51,48.89023400388773,8.700098817989339,48.89072849483904,8.700283626795647,48.8907594620849,8.700284288486134,5,30.851265219424544,3.4476139956900065,60.04860397397501,precomputed_wifi_multilateration
scan_342,2026-04-08 13:31:54,48.89023821314686,8.70005499265467,48.890195664067136,8.70058546743351,48.89017079094476,8.70067818806384,3,0.6805762668745655,7.329647447072055,46.227092210482006,precomputed_wifi_multilateration
scan_343,2026-04-08 13:31:58,48.89021785939824,8.70002508482213,48.89031605295301,8.700038439131202,48.890312660022055,8.700115447769113,7,18.85842809104362,5.649148489391839,12.454504489562012,precomputed_wifi_multilateration
scan_345,2026-04-08 13:32:05,48.8902137491041,8.699936839625689,48.89015609647198,8.699674508474747,48.89017865942684,8.699678995682962,11,38.06666529435327,2.5330903519793018,19.272466907149287,precomputed_wifi_multilateration
scan_347,2026-04-08 13:32:12,48.89021845213454,8.699826343305661,48.89024074648081,8.699835969652915,48.8901659606743,8.699819520568106,10,14.011209268951438,8.411762509672812,5.864649260883085,precomputed_wifi_multilateration
scan_350,2026-04-08 13:32:19,48.89025286581159,8.69973751619241,48.89026094893895,8.700025368419722,48.89025722902472,8.700109798466052,9,24.77011043170536,6.193570052568596,27.2528901012037,precomputed_wifi_multilateration
scan_351,2026-04-08 13:32:27,48.89028298989228,8.699647320746806,48.89024089035356,8.699656607804288,48.89018159805767,8.699644816034114,7,7.569415806584744,6.656607798270065,11.288427782178719,precomputed_wifi_multilateration
scan_353,2026-04-08 13:32:29,48.89028215517799,8.699619015977571,48.89020812930913,8.699720385600587,48.89017565612829,8.699713927491446,3,3.757837961779375,3.6456883033127734,13.74086701560105,precomputed_wifi_multilateration
scan_356,2026-04-08 13:32:42,48.89027205681833,8.6994490454988,48.89019025565529,8.699423558409299,48.8902004466611,8.69942558514676,7,10.715779946076626,1.1441204644334937,8.154486830676213,precomputed_wifi_multilateration
scan_357,2026-04-08 13:32:46,48.89026458007936,8.69939954335959,48.89018789832031,8.699735102742716,48.89017407197376,8.69973235302653,4,26.63355847388213,1.5522516957026793,26.36085292083637,precomputed_wifi_multilateration
scan_359,2026-04-08 13:32:51,48.89023923406083,8.699312221866068,48.89038294296829,8.699842079119284,48.89037063826261,8.700121356676902,4,25.73696533568887,20.487030130967387,61.00302527161757,precomputed_wifi_multilateration
scan_360,2026-04-08 13:32:59,48.890230856583294,8.699215623287142,48.89015587811476,8.699398577287916,48.89020198041034,8.699407745883088,5,21.493526216222627,5.175797269981265,14.424816956127264,precomputed_wifi_multilateration
scan_363,2026-04-08 13:33:08,48.890251988864975,8.699093549075526,48.88991064944408,8.698712274212747,48.88983624264244,8.698683449729213,4,5.880386099395821,8.547435516677586,55.16257982814335,precomputed_wifi_multilateration
scan_364,2026-04-08 13:33:14,48.89022876719995,8.699035909230808,48.89030058775468,8.69954057295866,48.89019241014152,8.699519059091662,6,33.10529670648487,12.144848293476064,35.5941887019531,precomputed_wifi_multilateration
scan_366,2026-04-08 13:33:29,48.89023063670346,8.698894255087897,48.88997477538215,8.698791702962199,48.89001758363772,8.698615600456831,6,13.233601890236184,13.742298320499755,31.280697996569774,precomputed_wifi_multilateration
scan_368,2026-04-08 13:33:38,48.89023077501373,8.698840164672346,48.89001362515175,8.698857536195888,48.89006584056145,8.698642734889278,5,20.93458607835863,16.76217738760874,23.365063458666917,precomputed_wifi_multilateration
scan_370,2026-04-08 13:33:45,48.89028067491106,8.69878934719315,48.890140337907575,8.699125780855889,48.89022477883485,8.699142574043904,5,18.47625729363591,9.479986107989463,26.592058345119952,precomputed_wifi_multilateration
scan_378,2026-04-08 13:34:37,48.89079594908054,8.698876770570397,48.89074613667891,8.698905386098769,48.89074413378963,8.698919277158312,3,2.0844453761792465,1.0408822892596212,6.55362956225491,precomputed_wifi_multilateration
scan_379,2026-04-08 13:34:44,48.89086206342628,8.698874101271729,48.89086105420797,8.699279258203154,48.8908855,8.6991189,8,17.809567170845906,12.048347728622412,18.106353505057996,precomputed_wifi_multilateration
scan_380,2026-04-08 13:34:47,48.89088819257826,8.698888313746627,48.89084305951107,8.69925941043866,48.8908855,8.6991189,9,11.174269948371272,11.31757338948361,16.879811686856826,precomputed_wifi_multilateration
scan_381,2026-04-08 13:34:51,48.890917139216334,8.698931766575603,48.8909061908773,8.698962269008817,48.89090473314362,8.698972454658467,5,1.215054108762089,0.7629681348166111,3.282695953453062,precomputed_wifi_multilateration
scan_382,2026-04-08 13:34:58,48.890952869655166,8.698952833057202,48.89097243930134,8.699277090720031,48.8909769398638,8.699278064123439,11,18.340463207145905,0.5060430299370582,23.954727315235342,precomputed_wifi_multilateration
scan_383,2026-04-08 13:35:02,48.89096391873114,8.698965466434121,48.89099115857002,8.699256150639476,48.89097922999096,8.69925357066808,7,10.404772828176911,1.3412488627251422,21.155767252232803,precomputed_wifi_multilateration
scan_384,2026-04-08 13:35:05,48.89100289997757,8.699065408047332,48.89088030562098,8.699435202427477,48.89096310634422,8.699448087828468,9,13.425012770397297,9.265500083319766,28.357308004711143,precomputed_wifi_multilateration
scan_385,2026-04-08 13:35:09,48.89104697295447,8.699202091179412,48.89096894314107,8.699331006332658,48.890971929401054,8.699331652215378,6,16.25699285876314,0.3357749320457114,12.637688343795924,precomputed_wifi_multilateration
scan_386,2026-04-08 13:35:12,48.89103122042049,8.699286871810726,48.89100154653701,8.699228339197507,48.89098198471209,8.699224108269787,3,4.173665152520419,2.1995306623774846,7.151465176482814,precomputed_wifi_multilateration
scan_390,2026-04-08 13:35:32,48.89094843878022,8.69959941813815,48.89088064438675,8.69946322390744,48.890961244264346,8.699475766814151,3,15.111432531561144,9.019222820206087,9.1618975553782,precomputed_wifi_multilateration
scan_391,2026-04-08 13:35:39,48.8909959849232,8.699668275010454,48.89093386724928,8.699775863601797,48.890940981036415,8.699776970646054,4,12.366399502206844,0.7960412960444286,10.03913578373316,precomputed_wifi_multilateration
scan_392,2026-04-08 13:35:42,48.89101629081201,8.699675934064233,48.89103254159067,8.699757086914712,48.89094325347103,8.699743191920616,4,9.392570919574382,9.991447403717192,9.50467001769759,precomputed_wifi_multilateration
scan_393,2026-04-08 13:35:46,48.89104187192714,8.699682197096053,48.89083006985331,8.699871555985863,48.8909337,8.6998852,5,7.255747893512225,11.57925150031312,19.125089448572872,precomputed_wifi_multilateration
scan_394,2026-04-08 13:35:54,48.89099730806727,8.699694297151993,48.89109520072388,8.699993143778379,48.89109082385219,8.700181341294023,12,15.498998497382328,13.783176291133122,37.13676702885966,precomputed_wifi_multilateration
scan_395,2026-04-08 13:36:01,48.89092353478779,8.699842060969708,48.890996664025245,8.700196075023868,48.890997123920414,8.700176300394745,12,14.319017030285153,1.4482536355674525,25.798897214128992,precomputed_wifi_multilateration
scan_396,2026-04-08 13:36:03,48.8909048969577,8.699879757715928,48.89098685711223,8.70005194647858,48.89093226371522,8.70005085151077,10,15.6439839861888,6.077865364171961,12.887990864940178,precomputed_wifi_multilateration
scan_397,2026-04-08 13:36:08,48.89089744188424,8.699964795287153,48.89079114356253,8.699861769422723,48.89093378295862,8.69988396685722,5,18.43233197580346,15.961519329076221,7.166958236316451,precomputed_wifi_multilateration
scan_401,2026-04-08 13:36:21,48.89087965997741,8.700086532121025,48.89083151152048,8.700120684277977,48.890830175814706,8.700165858723176,3,1.7184672668198169,3.3097692831771837,8.003451507677712,precomputed_wifi_multilateration
scan_402,2026-04-08 13:36:28,48.89087335406088,8.700124813818407,48.890874597130015,8.700260551112468,48.89087730166382,8.700169081953423,4,2.6480752432902745,6.7016108536725865,3.269754769983956,precomputed_wifi_multilateration
scan_404,2026-04-08 13:36:36,48.89084071863881,8.700216477003043,48.89080492015845,8.70025210222792,48.89075976830724,8.700251137447871,4,10.630611628763186,5.026800085489397,9.36167377434719,precomputed_wifi_multilateration
scan_405,2026-04-08 13:36:41,48.89084293974835,8.700300454813243,48.89091257133782,8.700467600803893,48.89080419999999,8.7005583,7,19.889612358760832,13.769789101420058,19.358768577953132,precomputed_wifi_multilateration
scan_407,2026-04-08 13:36:48,48.8908563821205,8.700344167652005,48.89088244776417,8.700477287144368,48.89080419999999,8.7005583,5,20.58015016287432,10.537208315335173,16.714724754178043,precomputed_wifi_multilateration
scan_408,2026-04-08 13:36:56,48.89084676196233,8.700359304076793,48.89061106776873,8.7003393490825,48.89060576051149,8.70048380429276,3,13.364670097219213,10.589568852401811,28.33361642522887,precomputed_wifi_multilateration
scan_409,2026-04-08 13:37:03,48.89084076474656,8.700356595052792,48.89088555388106,8.700016714644397,48.89093255152661,8.70001765726461,4,12.143501991217745,5.232232792774906,26.82950506784324,precomputed_wifi_multilateration
scan_416,2026-04-08 13:37:54,48.89090212461547,8.70048111661394,48.890823424936464,8.700585700044867,48.890803725989926,8.700584887655642,4,4.021924635428527,2.1936927282322616,13.329367927107212,precomputed_wifi_multilateration
scan_418,2026-04-08 13:38:09,48.89094643652257,8.700555150644654,48.89094907090151,8.700581985485572,48.8908564,8.7006985,5,21.01890773605687,13.384638520932281,14.510039595035972,precomputed_wifi_multilateration
scan_419,2026-04-08 13:38:12,48.89096359767354,8.700578175940072,48.89089501588273,8.700623604448923,48.8908564,8.7006985,3,35.93153785523722,6.966269794058809,14.831110738086892,precomputed_wifi_multilateration
scan_421,2026-04-08 13:38:25,48.89095114555106,8.700483653662124,48.89074317196011,8.700331090987799,48.890759026632125,8.700331429761475,3,6.216546386976301,1.7651162578389348,24.114839839312513,precomputed_wifi_multilateration
scan_422,2026-04-08 13:38:32,48.89087638127395,8.700322852476951,48.89085280534069,8.700344250625246,48.890758926732715,8.700342244677248,5,5.172530340321777,10.451597928337545,13.151853276385557,precomputed_wifi_multilateration
scan_423,2026-04-08 13:38:39,48.89071872427638,8.700315641325643,48.89073495583793,8.700350049652833,48.89075884992061,8.70035056020804,4,1.281374088271828,2.66015176899563,5.14629153858198,precomputed_wifi_multilateration
scan_424,2026-04-08 13:38:41,48.890681094108224,8.70033070269081,48.890719728383154,8.700479702682602,48.890719223419055,8.70049344703278,3,1.630997721610949,1.0075540113540407,12.645339728971594,precomputed_wifi_multilateration
scan_437,2026-04-08 13:40:19,48.89072532164,8.700992500773795,48.8908618005904,8.701056250009247,48.8907963,8.7010157,10,24.27551456884281,7.872425747641787,8.081705203802912,precomputed_wifi_multilateration
scan_438,2026-04-08 13:40:28,48.89076017735564,8.701101008085276,48.890807901708165,8.701027589988112,48.890796229832276,8.70101586152898,4,3.20658985106288,1.5572813846102105,7.412560372905873,precomputed_wifi_multilateration
scan_439,2026-04-08 13:40:33,48.89077850803361,8.701165731989507,48.8909293958677,8.701353409163312,48.89092804224123,8.701300104410436,6,12.750074619608858,3.904405869121535,19.33449125235258,precomputed_wifi_multilateration
scan_443,2026-04-08 13:40:51,48.89080855339977,8.70139924225622,48.89081140271923,8.701517178379742,48.89077414518125,8.701518269318283,14,14.552922101805114,4.148277684615751,9.516738149675273,precomputed_wifi_multilateration
scan_445,2026-04-08 13:41:00,48.890843517680416,8.701523738739548,48.89081410920254,8.70155735165408,48.89077465451807,8.701558506927343,5,7.699327906550997,4.392909354620547,8.07719360367408,precomputed_wifi_multilateration
scan_446,2026-04-08 13:41:05,48.89085551141175,8.70160086552383,48.8909552528119,8.701409976770117,48.89099130963833,8.701405970827942,3,2.4169432386382605,4.02454067000525,20.78485696757415,precomputed_wifi_multilateration
scan_448,2026-04-08 13:41:13,48.890870963886776,8.70173019547695,48.89096369465021,8.701714739886905,48.89098000448824,8.701713579742632,7,6.760303671342378,1.8175957284126003,12.19917036137465,precomputed_wifi_multilateration
scan_450,2026-04-08 13:41:31,48.890881775183225,8.702022179459528,48.88995906503202,8.702518823978549,48.88995344589731,8.702518031223054,4,252.9277409325637,0.6282075576470281,109.52917254731454,precomputed_wifi_multilateration
scan_452,2026-04-08 13:41:49,48.89101102918068,8.70190734273542,48.8910972702375,8.7012401052823,48.89109810085684,8.701292555697371,3,1.9091477178654424,3.8400665733858097,46.02971468300672,precomputed_wifi_multilateration
scan_455,2026-04-08 13:42:16,48.89106726132341,8.701577003183003,48.89108765169967,8.701382265879728,48.89111843731729,8.701380427015028,5,21.359252125319276,3.4296968087577193,15.474630288141343,precomputed_wifi_multilateration
scan_459,2026-04-08 13:43:10,48.89086390189517,8.701323634491139,48.89078910312532,8.70074475990352,48.89080094794254,8.700745230755732,4,18.232592807398994,1.3190153469888533,42.910880093467824,precomputed_wifi_multilateration
scan_464,2026-04-08 13:43:58,48.89081754529873,8.701501550988738,48.89082596935529,8.701500581896545,48.89077394057408,8.701502105352382,3,0.2851323047379596,5.792917185041549,4.854247529534814,precomputed_wifi_multilateration
scan_478,2026-04-08 13:48:05,48.890819764374186,8.700840793174793,48.89088640756667,8.701145667664425,48.89089038552428,8.701302316437749,5,3.981958845849337,11.474040916686677,34.682756813973384,precomputed_wifi_multilateration
scan_479,2026-04-08 13:48:14,48.89081338308633,8.700739217802509,48.89089541738053,8.700209673016314,48.89089657858099,8.700170400421813,3,4.092412251443564,2.8773582132295403,42.650800631893674,precomputed_wifi_multilateration
scan_481,2026-04-08 13:48:38,48.890839546998336,8.700593636363287,48.890902886423234,8.70026647360376,48.890905708622526,8.7001710248822,3,4.7644421131091175,6.993174894849972,31.796712479593037,precomputed_wifi_multilateration
scan_492,2026-04-08 13:50:33,48.8908432069225,8.7003000282725,48.889399081428834,8.701999933604176,48.889398626123786,8.70204382903368,3,286.5703749565171,3.2133051724243,205.3053177420746,precomputed_wifi_multilateration
scan_494,2026-04-08 13:50:47,48.89077554485152,8.70017791729257,48.890529419227725,8.700289400086874,48.890536080161596,8.700138217846128,7,11.079554549384088,11.090279103206072,26.81510606367711,precomputed_wifi_multilateration
scan_496,2026-04-08 13:51:05,48.890683023051416,8.700181755974606,48.890490595975166,8.700292907686977,48.89049758431228,8.70013429450486,4,4.271688021589507,11.635399861085736,20.933289742811944,precomputed_wifi_multilateration
scan_497,2026-04-08 13:51:14,48.890644538527845,8.700176542808054,48.89057512829558,8.700229013925021,48.89057893623785,8.700142585564091,3,11.802053369483945,6.340121468284464,7.714201124831947,precomputed_wifi_multilateration
scan_500,2026-04-08 13:51:27,48.89121090885359,8.700737457261402,48.89053247797006,8.700347928957209,48.890527729571794,8.70047717276814,16,7.671834557439602,9.474482652226477,78.40129423347034,precomputed_wifi_multilateration
scan_502,2026-04-08 13:52:06,48.89020756471847,8.700066676552114,48.89052803476608,8.700064492732235,48.89052483699872,8.70013707198844,5,8.143067891527538,5.324198309911982,35.692606303413555,precomputed_wifi_multilateration
scan_503,2026-04-08 13:52:12,48.89023199438218,8.70008830585444,48.89038742541188,8.70031944316475,48.89038208519471,8.700464795059041,11,14.280021398254922,10.65534962235549,32.22609453421865,precomputed_wifi_multilateration
scan_504,2026-04-08 13:52:20,48.89021042371543,8.700100490105678,48.89053902354846,8.700307432007785,48.89054643246419,8.700139272910937,4,5.79198519531227,12.335648359841652,37.512052198118404,precomputed_wifi_multilateration
scan_505,2026-04-08 13:52:21,48.890207128001535,8.700105004367717,48.8901163920526,8.699919723431927,48.89015561245018,8.6999283499161,3,5.904174478607371,4.411434348140145,14.144611208463003,precomputed_wifi_multilateration
scan_506,2026-04-08 13:52:30,48.89015158305616,8.700064627075314,48.890214963603896,8.699977542587192,48.89015224656082,8.699963748023034,6,27.5764249397328,7.054291424522799,7.3840533053010144,precomputed_wifi_multilateration
scan_507,2026-04-08 13:52:38,48.89012917924762,8.699924193491247,48.890266770478064,8.700170741729575,48.89026940092907,8.700111038977315,6,26.072474015135267,4.379639139568788,20.752955480944347,precomputed_wifi_multilateration
scan_509,2026-04-08 13:52:56,48.890110463785305,8.699708722078695,48.89024854230016,8.699682477516964,48.890179539910456,8.699668754648055,5,18.20707909249285,7.746737381532704,8.22720796441743,precomputed_wifi_multilateration
scan_510,2026-04-08 13:53:05,48.89009590746706,8.699599777229045,48.89018849817234,8.699639315800741,48.89018217899438,8.699638059073521,3,2.8789930544628137,0.7094393786840125,10.004151739520058,precomputed_wifi_multilateration
