network_id,ssid,bssid,scan_count,total_observations,mean_rssi,strongest_rssi,min_radius_m,max_radius_m,overlap_point_count
FRITZ!Box 6591 Cable RT | 3c:a6:2f:d4:07:80,FRITZ!Box 6591 Cable RT,3c:a6:2f:d4:07:80,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
FRITZ!Box 7490 | f0:b0:14:bb:82:a8,FRITZ!Box 7490,f0:b0:14:bb:82:a8,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
FRITZ!Box 7530 XW | d4:24:dd:1d:d5:f0,FRITZ!Box 7530 XW,d4:24:dd:1d:d5:f0,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
FRITZ!Box 7590 BQ | 50:e6:36:61:2f:13,FRITZ!Box 7590 BQ,50:e6:36:61:2f:13,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
GMU-BYOD | 00:a0:57:87:85:8e,GMU-BYOD,00:a0:57:87:85:8e,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
GMU-GERAETE | 06:a0:57:87:85:8e,GMU-GERAETE,06:a0:57:87:85:8e,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
GMU-KOPIERER | 0a:a0:57:87:85:8e,GMU-KOPIERER,0a:a0:57:87:85:8e,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
GMU-PAED | 0e:a0:57:87:85:8e,GMU-PAED,0e:a0:57:87:85:8e,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
GMU-PAEDML | 12:a0:57:87:85:8e,GMU-PAEDML,12:a0:57:87:85:8e,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
HS Pforzheim | 50:e6:36:5e:f7:c0,HS Pforzheim,50:e6:36:5e:f7:c0,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
JOKERRIO | be:5b:d5:a0:b5:ac,JOKERRIO,be:5b:d5:a0:b5:ac,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Kunde-Katz-Leopoldplatz | 74:0a:e1:b3:63:04,Kunde-Katz-Leopoldplatz,74:0a:e1:b3:63:04,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
LEHRER-HG | 06:a0:57:60:19:87,LEHRER-HG,06:a0:57:60:19:87,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
MagentaWLAN-1RFU | c0:d7:aa:52:00:5d,MagentaWLAN-1RFU,c0:d7:aa:52:00:5d,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
MagentaWLAN-JGTU | 18:58:80:91:34:cf,MagentaWLAN-JGTU,18:58:80:91:34:cf,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
PF-EVENT | 1c:d1:e0:15:93:ed,PF-EVENT,1c:d1:e0:15:93:ed,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
PF-NET | 1c:d1:e0:19:94:0f,PF-NET,1c:d1:e0:19:94:0f,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
PF-NET | 1c:d1:e0:1a:b1:4f,PF-NET,1c:d1:e0:1a:b1:4f,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Pro-Duo | 24:de:c6:72:69:33,Pro-Duo,24:de:c6:72:69:33,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
UPCE32A42D | 38:43:7d:19:43:8f,UPCE32A42D,38:43:7d:19:43:8f,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Vodafone-2E20 | dc:73:06:13:52:e1,Vodafone-2E20,dc:73:06:13:52:e1,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Vodafone-79A8 | 64:67:72:89:79:ad,Vodafone-79A8,64:67:72:89:79:ad,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Vodafone-8E94 | 1c:9e:cc:3e:8e:a0,Vodafone-8E94,1c:9e:cc:3e:8e:a0,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Vodafone-AAD1 | 50:75:f1:9a:ee:3b,Vodafone-AAD1,50:75:f1:9a:ee:3b,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Vodafone-B077 | 0c:7f:b2:65:6f:c2,Vodafone-B077,0c:7f:b2:65:6f:c2,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Vodafone-BB04 | 1c:9e:cc:3e:bb:10,Vodafone-BB04,1c:9e:cc:3e:bb:10,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
VomFass Pforzheim | c8:14:51:86:fb:d7,VomFass Pforzheim,c8:14:51:86:fb:d7,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
WLAN-828086 | d4:21:22:e9:fb:a3,WLAN-828086,d4:21:22:e9:fb:a3,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
WLAN1-LB76J6 | 02:5a:a8:a3:09:e1,WLAN1-LB76J6,02:5a:a8:a3:09:e1,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Weinbar-Gast | 3a:10:d5:a4:fa:b7,Weinbar-Gast,3a:10:d5:a4:fa:b7,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
eduroam | 20:cc:27:38:28:45,eduroam,20:cc:27:38:28:45,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
hsgast | 20:cc:27:38:28:44,hsgast,20:cc:27:38:28:44,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
hsgast | 20:cc:27:39:77:6b,hsgast,20:cc:27:39:77:6b,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
hsweb | 20:cc:27:39:77:6c,hsweb,20:cc:27:39:77:6c,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
hsx | f8:c6:50:42:19:c1,hsx,f8:c6:50:42:19:c1,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
nao | 20:cc:27:3b:33:0d,nao,20:cc:27:3b:33:0d,1,1,-85.0,-85,21.544346900318832,21.544346900318832,0
Alpakazuchtverband_gast | d6:3f:cb:8f:a7:2d,Alpakazuchtverband_gast,d6:3f:cb:8f:a7:2d,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
ClickShare-TGA | e4:aa:ea:34:f2:67,ClickShare-TGA,e4:aa:ea:34:f2:67,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
DRschulz5 | e8:df:70:72:61:74,DRschulz5,e8:df:70:72:61:74,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Enzkreis | c4:b3:6a:16:f9:0f,Enzkreis,c4:b3:6a:16:f9:0f,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 6591 Cable LM | 3c:a6:2f:d4:1b:1b,FRITZ!Box 6591 Cable LM,3c:a6:2f:d4:1b:1b,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 6591 Cable PA | 3c:a6:2f:d2:fa:54,FRITZ!Box 6591 Cable PA,3c:a6:2f:d2:fa:54,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 6591 Cable UQ | dc:39:6f:c2:29:f6,FRITZ!Box 6591 Cable UQ,dc:39:6f:c2:29:f6,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 6591 Cable WO | 3c:a6:2f:34:44:0e,FRITZ!Box 6591 Cable WO,3c:a6:2f:34:44:0e,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 6660 Cable RD | 0c:72:74:cc:36:13,FRITZ!Box 6660 Cable RD,0c:72:74:cc:36:13,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 7490 | 34:81:c4:f0:c8:16,FRITZ!Box 7490,34:81:c4:f0:c8:16,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 7520 XI | 04:b4:fe:cb:b2:62,FRITZ!Box 7520 XI,04:b4:fe:cb:b2:62,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 7530 IX | b4:fc:7d:59:13:0f,FRITZ!Box 7530 IX,b4:fc:7d:59:13:0f,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box 7590 LD | 3c:37:12:b7:4a:85,FRITZ!Box 7590 LD,3c:37:12:b7:4a:85,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
FRITZ!Box Gastzugang | 3e:a6:2f:d4:1b:1b,FRITZ!Box Gastzugang,3e:a6:2f:d4:1b:1b,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
GAESTE-HG | 00:a0:57:60:19:87,GAESTE-HG,00:a0:57:60:19:87,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Hotel Montana Wifi | dc:15:c8:a7:8e:a9,Hotel Montana Wifi,dc:15:c8:a7:8e:a9,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
LRA-Enzkreis | c4:b3:6a:16:f9:0e,LRA-Enzkreis,c4:b3:6a:16:f9:0e,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
MBUX 69433 | 66:e2:20:f3:f2:d3,MBUX 69433,66:e2:20:f3:f2:d3,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
My VW 1694 | 7a:f5:05:fc:9d:89,My VW 1694,7a:f5:05:fc:9d:89,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
My VW 2601 | ea:4f:25:c2:f7:54,My VW 2601,ea:4f:25:c2:f7:54,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
PF-NET-GAST | 1c:d1:e0:15:93:ec,PF-NET-GAST,1c:d1:e0:15:93:ec,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Redmi Note 14 Pro+ 5G | c6:ba:ae:72:dc:f6,Redmi Note 14 Pro+ 5G,c6:ba:ae:72:dc:f6,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Rialto_Intern | 64:cc:22:12:bd:35,Rialto_Intern,64:cc:22:12:bd:35,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Rojava | 5e:8d:92:a8:33:2f,Rojava,5e:8d:92:a8:33:2f,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
SCHUELER-HG | 0e:a0:57:60:19:87,SCHUELER-HG,0e:a0:57:60:19:87,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
SEG-HG | 12:a0:57:60:19:87,SEG-HG,12:a0:57:60:19:87,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
SEM-PF | 66:22:32:74:2e:4f,SEM-PF,66:22:32:74:2e:4f,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Vodafone-16CC | b8:a5:35:1a:16:d0,Vodafone-16CC,b8:a5:35:1a:16:d0,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Vodafone-1A88 | 64:67:72:87:1a:8e,Vodafone-1A88,64:67:72:87:1a:8e,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Vodafone-826A | c8:52:61:c0:ec:23,Vodafone-826A,c8:52:61:c0:ec:23,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Vodafone-93DD | 0c:7f:b2:91:44:cf,Vodafone-93DD,0c:7f:b2:91:44:cf,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Vodafone-B30E | 94:8f:cf:99:e2:63,Vodafone-B30E,94:8f:cf:99:e2:63,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
WARTUNG | 16:a0:57:60:19:87,WARTUNG,16:a0:57:60:19:87,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
WLAN-C64DRC | 18:d2:76:d5:16:03,WLAN-C64DRC,18:d2:76:d5:16:03,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
WLAN-HBQ2VE | c4:f0:81:f2:c3:a0,WLAN-HBQ2VE,c4:f0:81:f2:c3:a0,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
WLAN-Intern | 1c:6a:1b:7b:7e:ba,WLAN-Intern,1c:6a:1b:7b:7e:ba,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
eduroam | 20:cc:27:38:28:4a,eduroam,20:cc:27:38:28:4a,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
eduroam | f8:c6:50:3f:78:05,eduroam,f8:c6:50:3f:78:05,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
hsgast | 20:cc:27:38:28:4b,hsgast,20:cc:27:38:28:4b,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
hsgast | f8:c6:50:3f:78:04,hsgast,f8:c6:50:3f:78:04,1,1,-86.0,-86,23.263050671536263,23.263050671536263,0
Absolut | 50:e6:36:2b:c3:04,Absolut,50:e6:36:2b:c3:04,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
AndroidAP_8618 | 1a:28:ed:d8:54:7f,AndroidAP_8618,1a:28:ed:d8:54:7f,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Basic Hemp Gastzugang | 1e:ed:6f:d1:ab:a3,Basic Hemp Gastzugang,1e:ed:6f:d1:ab:a3,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
CG Gastzugang | 3e:37:12:b7:4a:85,CG Gastzugang,3e:37:12:b7:4a:85,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
CP-WLAN-Gast | 12:ea:14:2a:36:7b,CP-WLAN-Gast,12:ea:14:2a:36:7b,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
CXP Gastzugang | 2e:91:ab:71:80:57,CXP Gastzugang,2e:91:ab:71:80:57,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
DIRECT-MBUX 49827 | 12:e8:a7:a9:eb:d7,DIRECT-MBUX 49827,12:e8:a7:a9:eb:d7,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
EM FRITZ!Box 7490 | 38:10:d5:7c:8b:33,EM FRITZ!Box 7490,38:10:d5:7c:8b:33,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
FRITZ!Box 6670 XF | e2:08:55:00:a9:30,FRITZ!Box 6670 XF,e2:08:55:00:a9:30,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
FRITZ!Box 6690 RH | 04:b4:fe:78:c9:54,FRITZ!Box 6690 RH,04:b4:fe:78:c9:54,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Goldstern | d6:24:dd:b2:6a:7b,Goldstern,d6:24:dd:b2:6a:7b,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
HAMSTER_Box | 3c:a6:2f:16:12:f7,HAMSTER_Box,3c:a6:2f:16:12:f7,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Hamsterbox Gastzugang | 3e:a6:2f:16:12:f7,Hamsterbox Gastzugang,3e:a6:2f:16:12:f7,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
LANCOM | 00:a0:57:3b:b7:f9,LANCOM,00:a0:57:3b:b7:f9,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
MBUX 58564 | c2:c4:f9:89:df:14,MBUX 58564,c2:c4:f9:89:df:14,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
MDM-HG | 0a:a0:57:60:19:87,MDM-HG,0a:a0:57:60:19:87,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
ML-1989 | 38:10:d5:a4:fa:b7,ML-1989,38:10:d5:a4:fa:b7,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
MagentaWLAN-1RFU | c0:d7:aa:52:00:59,MagentaWLAN-1RFU,c0:d7:aa:52:00:59,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
My Opel SJ826465 | 60:56:99:24:4e:82,My Opel SJ826465,60:56:99:24:4e:82,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
PF-EVENT | 1c:d1:e0:16:3c:ed,PF-EVENT,1c:d1:e0:16:3c:ed,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
PF-NET | 1c:d1:e0:15:93:ef,PF-NET,1c:d1:e0:15:93:ef,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
PF-NET | 1c:d1:e0:16:3c:ef,PF-NET,1c:d1:e0:16:3c:ef,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
PF-NET-GAST | 1c:d1:e0:19:94:0c,PF-NET-GAST,1c:d1:e0:19:94:0c,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
PF-WLAN | 48:4a:e9:da:92:d0,PF-WLAN,48:4a:e9:da:92:d0,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
PROJ97fa81 | 0e:65:9a:97:fa:81,PROJ97fa81,0e:65:9a:97:fa:81,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Pizzeria | ca:0e:14:55:82:64,Pizzeria,ca:0e:14:55:82:64,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Praxis Neuffer | d4:24:dd:22:9f:82,Praxis Neuffer,d4:24:dd:22:9f:82,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Praxis_Intern | d6:21:f9:35:39:a8,Praxis_Intern,d6:21:f9:35:39:a8,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
SILOAH_PSK | dc:b8:08:42:f0:52,SILOAH_PSK,dc:b8:08:42:f0:52,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
SMART-1326 | d6:3d:f3:6b:57:98,SMART-1326,d6:3d:f3:6b:57:98,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
THA-MDE-DE | 08:45:d1:85:d5:eb,THA-MDE-DE,08:45:d1:85:d5:eb,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Telekom_SIM | 08:45:d1:85:d5:ef,Telekom_SIM,08:45:d1:85:d5:ef,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Valory | dc:b7:ac:07:89:b0,Valory,dc:b7:ac:07:89:b0,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Vodafone-6187 | 0c:7f:b2:a9:82:22,Vodafone-6187,0c:7f:b2:a9:82:22,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Vodafone-7AB8 | 64:67:72:81:7a:bd,Vodafone-7AB8,64:67:72:81:7a:bd,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
Vodafone-D797 | f0:4b:8a:63:76:0e,Vodafone-D797,f0:4b:8a:63:76:0e,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
WLAN-22B492 | 1c:ed:6f:42:cd:b4,WLAN-22B492,1c:ed:6f:42:cd:b4,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
WLAN-944236 | d4:24:dd:d3:16:c9,WLAN-944236,d4:24:dd:d3:16:c9,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
WiFi4EU | 9c:da:b7:49:da:42,WiFi4EU,9c:da:b7:49:da:42,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
ZPT-Event | da:21:f9:76:12:0f,ZPT-Event,da:21:f9:76:12:0f,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
hsgast | f8:c6:50:3f:6a:24,hsgast,f8:c6:50:3f:6a:24,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
hsgast | f8:c6:50:42:19:c4,hsgast,f8:c6:50:42:19:c4,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
hsweb | 20:cc:27:38:28:4c,hsweb,20:cc:27:38:28:4c,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
hsweb | f8:c6:50:3e:c4:c3,hsweb,f8:c6:50:3e:c4:c3,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
hsweb | f8:c6:50:3f:00:ac,hsweb,f8:c6:50:3f:00:ac,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
smartBox-F069 | 68:8f:c9:e4:42:fc,smartBox-F069,68:8f:c9:e4:42:fc,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
stadtpforzheim | 48:4a:e9:da:92:d2,stadtpforzheim,48:4a:e9:da:92:d2,1,1,-87.0,-87,25.118864315095795,25.118864315095795,0
404f404r404g404w | e4:dc:cc:a1:3c:d3,404f404r404g404w,e4:dc:cc:a1:3c:d3,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
AGWLAN | 3c:a6:2f:25:77:a2,AGWLAN,3c:a6:2f:25:77:a2,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Absolut-Gast | 52:e6:36:2b:c3:04,Absolut-Gast,52:e6:36:2b:c3:04,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
BHK-Gast | 7c:5a:1c:2b:7d:08,BHK-Gast,7c:5a:1c:2b:7d:08,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
BMW 30908 | b6:c2:6a:c8:db:66,BMW 30908,b6:c2:6a:c8:db:66,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
CarPlay_d5fc | e0:2d:f0:58:d5:fc,CarPlay_d5fc,e0:2d:f0:58:d5:fc,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
MBUX 92357 | c2:c4:f9:95:70:ef,MBUX 92357,c2:c4:f9:95:70:ef,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
MDM-HG | 0a:a0:57:60:1f:03,MDM-HG,0a:a0:57:60:1f:03,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
MagentaWLAN-DJ6I | 94:3c:96:54:d4:af,MagentaWLAN-DJ6I,94:3c:96:54:d4:af,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
MagentaWLAN-RW9M | 84:90:0a:90:79:ce,MagentaWLAN-RW9M,84:90:0a:90:79:ce,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
PERO | 2c:91:ab:62:30:2d,PERO,2c:91:ab:62:30:2d,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
PF-EVENT | 1c:d1:e0:19:94:0d,PF-EVENT,1c:d1:e0:19:94:0d,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
PF-NET | 1c:d1:e0:17:83:89,PF-NET,1c:d1:e0:17:83:89,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
PF-NET | 48:8b:0a:93:52:a9,PF-NET,48:8b:0a:93:52:a9,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
PF-NET-GAST | 1c:d1:e0:1a:7e:8c,PF-NET-GAST,1c:d1:e0:1a:7e:8c,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
PF-WLAN | 9c:da:b7:49:da:40,PF-WLAN,9c:da:b7:49:da:40,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
REDMI 15C | a2:71:c8:ef:c0:4d,REDMI 15C,a2:71:c8:ef:c0:4d,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
SILOAH | 78:7d:53:b2:d3:e0,SILOAH,78:7d:53:b2:d3:e0,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
SILOAH_PSK | 78:7d:53:b2:d3:e2,SILOAH_PSK,78:7d:53:b2:d3:e2,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
SK-Mitarbeiter2 | 6a:d7:9a:3e:b0:7f,SK-Mitarbeiter2,6a:d7:9a:3e:b0:7f,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
SPFLOCSW11A | ee:55:b8:b2:6d:f5,SPFLOCSW11A,ee:55:b8:b2:6d:f5,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Schummelzugang | 1e:ed:6f:ad:a7:2a,Schummelzugang,1e:ed:6f:ad:a7:2a,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Turkmen1 | 3c:37:12:dd:9e:25,Turkmen1,3c:37:12:dd:9e:25,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
UPC8591139 | 34:2c:c4:31:7b:6a,UPC8591139,34:2c:c4:31:7b:6a,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Verschluesselt123 | a0:95:7f:76:cd:b1,Verschluesselt123,a0:95:7f:76:cd:b1,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-1785 | 94:8f:cf:95:a7:0f,Vodafone-1785,94:8f:cf:95:a7:0f,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-1960 | 64:67:72:86:19:66,Vodafone-1960,64:67:72:86:19:66,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-35F3 | b0:5d:d4:88:1b:57,Vodafone-35F3,b0:5d:d4:88:1b:57,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-6187 | 0c:7f:b2:a9:82:23,Vodafone-6187,0c:7f:b2:a9:82:23,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-645C | 1c:9d:72:5e:64:68,Vodafone-645C,1c:9d:72:5e:64:68,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-7AB8 | 64:67:72:81:7a:be,Vodafone-7AB8,64:67:72:81:7a:be,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-7F04 | 8c:6a:8d:7e:7f:10,Vodafone-7F04,8c:6a:8d:7e:7f:10,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-8523 | 88:71:b1:b5:a3:70,Vodafone-8523,88:71:b1:b5:a3:70,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
Vodafone-A201 | f0:4b:8a:7d:f0:ff,Vodafone-A201,f0:4b:8a:7d:f0:ff,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
WLAN-786925 | 44:fe:3b:c3:1c:e2,WLAN-786925,44:fe:3b:c3:1c:e2,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
WLAN-799264 | 18:82:8c:17:c5:c8,WLAN-799264,18:82:8c:17:c5:c8,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
WiFi4EU | 48:4a:e9:da:92:d3,WiFi4EU,48:4a:e9:da:92:d3,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
dm Kunden WLAN | ea:55:b8:b2:6d:f5,dm Kunden WLAN,ea:55:b8:b2:6d:f5,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
eduroam | f8:c6:50:3f:00:aa,eduroam,f8:c6:50:3f:00:aa,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
hsgast | f8:c6:50:3f:00:ab,hsgast,f8:c6:50:3f:00:ab,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
hsgast | f8:c6:50:3f:a2:24,hsgast,f8:c6:50:3f:a2:24,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
hsx | f8:c6:50:3f:00:ae,hsx,f8:c6:50:3f:00:ae,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
hsx | f8:c6:50:3f:6a:21,hsx,f8:c6:50:3f:6a:21,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
nao | f8:c6:50:3f:00:ad,nao,f8:c6:50:3f:00:ad,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
nao | f8:c6:50:3f:6a:22,nao,f8:c6:50:3f:6a:22,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
nao | f8:c6:50:42:19:c2,nao,f8:c6:50:42:19:c2,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
tecis75 | dc:39:6f:bf:d0:0b,tecis75,dc:39:6f:bf:d0:0b,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
vs-2010fe | 58:b5:68:20:10:fe,vs-2010fe,58:b5:68:20:10:fe,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
zuhau5e | ac:22:05:dd:54:78,zuhau5e,ac:22:05:dd:54:78,1,1,-88.0,-88,27.12272579332028,27.12272579332028,0
183z692t833a396e | e4:dc:cc:a1:3c:d0,183z692t833a396e,e4:dc:cc:a1:3c:d0,1,1,-89.0,-89,29.286445646252357,29.286445646252357,0
