scan_id,timestamp,raw_latitude,raw_longitude,latitude,longitude,snap_distance_m,road_type,snapped,segment_id,match_score,candidate_count
scan_203,2026-04-08 13:13:54,48.89147393016236,8.69983366986179,48.89148586411201,8.69983792671089,1.364533356642552,pedestrian,True,480:3,1.364533356642552,6
scan_204,2026-04-08 13:13:59,48.89147881206424,8.699854499960344,48.89148307412545,8.699856020240983,0.4873260613840271,pedestrian,True,480:3,0.4873260613840271,6
scan_205,2026-04-08 13:14:06,48.89147924795474,8.699865831782871,48.89148144060378,8.699866613902545,0.25070851142551526,pedestrian,True,480:3,0.25070851142551526,6
scan_206,2026-04-08 13:14:13,48.89148977629532,8.699897807157654,48.891477316013024,8.699893362564355,1.4247144687247093,pedestrian,True,480:3,1.4247144687247093,6
scan_207,2026-04-08 13:14:20,48.891476674633545,8.69997881131702,48.89146479347823,8.699974573299547,1.3584968265824038,pedestrian,True,480:3,1.3584968265824038,6
scan_208,2026-04-08 13:14:22,48.89146811948938,8.700028584338206,48.89145707268526,8.700024643934912,1.2630967262096444,pedestrian,True,480:3,1.2630967262096444,6
scan_209,2026-04-08 13:14:27,48.891445272587575,8.700109097982295,48.891444113775734,8.70010868463337,0.13249908650226105,pedestrian,True,480:3,0.13249908650226105,6
scan_210,2026-04-08 13:14:35,48.89142797998591,8.700233635872056,48.89142804800594,8.700233641432055,0.007582917029916886,pedestrian,True,480:4,0.007582917029916886,6
scan_211,2026-04-08 13:14:37,48.891424772926754,8.700261850520835,48.891427044656766,8.700262036213424,0.2532539387877454,pedestrian,True,480:4,0.2532539387877454,6
scan_212,2026-04-08 13:14:40,48.89141971207942,8.700303685338518,48.89142555607667,8.700304163030365,0.6514926134771871,pedestrian,True,480:4,0.6514926134771871,6
scan_213,2026-04-08 13:14:42,48.89142135417092,8.700329014629084,48.89142466835575,8.700329285532547,0.36946747910780553,pedestrian,True,480:4,0.36946747910780553,6
scan_214,2026-04-08 13:14:47,48.89141753022115,8.700396080006612,48.89142229436641,8.700396469430697,0.5311100113862716,pedestrian,True,480:4,0.5311100113862716,6
scan_215,2026-04-08 13:14:50,48.89141248568684,8.700435963169118,48.89142087459775,8.70043664888367,0.9352012427519256,pedestrian,True,480:4,0.9352012427519256,6
scan_216,2026-04-08 13:14:57,48.89138119775277,8.700532045851572,48.891417399117614,8.700535004971362,4.035751695099828,pedestrian,True,480:4,4.035751695099828,6
scan_217,2026-04-08 13:15:00,48.8913818506864,8.700571626919512,48.8914168814837,8.700572000607085,3.8997242692754632,pedestrian,True,480:5,3.8997242692754632,6
scan_218,2026-04-08 13:15:04,48.89138198831951,8.700605686891688,48.89141672443336,8.700606057435756,3.8669193012667358,pedestrian,True,480:5,3.8669193012667358,6
scan_219,2026-04-08 13:15:12,48.89137330486397,8.700691223354507,48.89141632958107,8.700691682316378,4.789629308867485,pedestrian,True,480:5,4.789629308867485,6
scan_220,2026-04-08 13:15:19,48.89137079817101,8.700770036395655,48.89141596603561,8.700770518219322,5.028210356227819,pedestrian,True,480:5,5.028210356227819,6
scan_221,2026-04-08 13:15:20,48.891378153724034,8.700774014213755,48.891415948054934,8.70077441738103,4.207368396273883,pedestrian,True,480:5,4.207368396273883,6
