WigleWifi-1.6,appRelease=2.104,model=M2101K6G,release=11,device=sweet,display=RKQ1.200826.002 test-keys,board=sweet,brand=Redmi,star=Sol,body=3,subBody=0
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
26203_59163_50937,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:02:33,1021,1021,-77,48.88649843720605,8.697890803343842,311.7760009765625,9.955375671386719,,,GSM
ba:64:14:af:40:f1,iPhone von Hamid,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:02:37,44,5220,-37,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
e4:f7:5b:2c:48:85,Vodafone-3A96,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,104,5520,-85,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
cc:58:30:c4:4c:d2,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2026-04-08 14:02:37,100,5500,-89,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
0c:7f:b2:9d:0a:7a,Vodafone-B43D,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,40,5200,-89,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
cc:58:30:c4:4c:cf,MagentaWLAN-ANGG,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:02:37,100,5500,-90,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
48:5d:35:d5:db:c7,STRBAC,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,120,5600,-90,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
b8:d5:26:51:f1:4e,ZYXEL-691-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,36,5180,-81,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
78:29:ed:40:dc:db,o2-WLAN56,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,10,2457,-82,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
18:58:80:20:be:55,mmdfc5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,100,5500,-83,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
18:58:80:20:be:54,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2026-04-08 14:02:37,100,5500,-84,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
1c:9d:72:5e:64:68,Vodafone-645C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,60,5300,-88,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
78:29:ed:40:dc:de,o2-WLAN56,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,44,5220,-91,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
1c:9e:cc:cb:45:00,Vodafone-44F4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,52,5260,-92,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
44:3b:14:3c:45:47,o2-HS5GSA-1121-NP,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:02:37,120,5600,-93,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
9c:c8:fc:54:1d:c7,Vodafone-4D3C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:37,132,5660,-93,48.88645621436865,8.697962885748854,309.636474609375,9.949963569641113,,,WIFI
26203_59163_63748,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:02:42,976,976,-83,48.8863581428506,8.698153843283622,307.7705078125,9.956308364868164,,,GSM
ac:22:05:d1:35:31,UPCA9CBF9D,[WPA-PSK-None+None][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2026-04-08 14:02:43,1,2412,-81,48.886337477820845,8.69819471970273,307.19085693359375,9.95716667175293,,,WIFI
9c:c8:fc:54:1d:c6,Vodafone-4D3C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:43,9,2452,-81,48.886337477820845,8.69819471970273,307.19085693359375,9.95716667175293,,,WIFI
78:29:ed:40:dc:de,o2-WLAN56,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:43,44,5220,-83,48.886337477820845,8.69819471970273,307.19085693359375,9.95716667175293,,,WIFI
92:5c:14:71:ed:9e,Vodafone Hotspot,[ESS],2026-04-08 14:02:43,6,2437,-84,48.886337477820845,8.69819471970273,307.19085693359375,9.95716667175293,,,WIFI
90:5c:44:71:ed:9e,myuniverse,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:43,6,2437,-86,48.886337477820845,8.69819471970273,307.19085693359375,9.95716667175293,,,WIFI
ac:22:05:d1:35:08,UPCA9CBF9D,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:02:43,40,5200,-87,48.886337477820845,8.69819471970273,307.19085693359375,9.95716667175293,,,WIFI
70:54:25:54:c6:8c,Vodafone-1D2F,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:43,136,5680,-87,48.886337477820845,8.69819471970273,307.19085693359375,9.95716667175293,,,WIFI
d4:e2:cb:19:7e:f8,Vodafone-7EEC,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:43,100,5500,-88,48.886337477820845,8.69819471970273,307.19085693359375,9.95716667175293,,,WIFI
26203_59163_63750,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:02:49,1022,1022,-71,48.88616873497857,8.698529766478854,306.5389404296875,9.956258773803711,,,GSM
ba:64:14:af:40:f1,iPhone von Hamid,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:02:54,44,5220,-45,48.88594954734962,8.698968381774547,303.18603515625,9.952836036682129,,,WIFI
26203_59163_50936,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:02:54,975,975,-85,48.88594954734962,8.698968381774547,303.18603515625,9.952836036682129,,,GSM
26203_59163_50937,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:02:54,1021,1021,-77,48.88594954734962,8.698968381774547,303.18603515625,9.952836036682129,,,GSM
26203_59163_63748,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:02:56,976,976,-83,48.88585772494288,8.699157237545474,302.677978515625,9.954227447509766,,,GSM
ac:22:05:d1:35:31,UPCA9CBF9D,[WPA-PSK-None+None][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2026-04-08 14:02:57,1,2412,-81,48.885811143041046,8.699256821115267,302.49749755859375,9.972614288330078,,,WIFI
9c:c8:fc:54:1d:c6,Vodafone-4D3C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:57,9,2452,-81,48.885811143041046,8.699256821115267,302.49749755859375,9.972614288330078,,,WIFI
78:29:ed:40:dc:de,o2-WLAN56,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:57,44,5220,-83,48.885811143041046,8.699256821115267,302.49749755859375,9.972614288330078,,,WIFI
92:5c:14:71:ed:9e,Vodafone Hotspot,[ESS],2026-04-08 14:02:57,6,2437,-84,48.885811143041046,8.699256821115267,302.49749755859375,9.972614288330078,,,WIFI
90:5c:44:71:ed:9e,myuniverse,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:57,6,2437,-86,48.885811143041046,8.699256821115267,302.49749755859375,9.972614288330078,,,WIFI
ac:22:05:d1:35:08,UPCA9CBF9D,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:02:57,40,5200,-87,48.885811143041046,8.699256821115267,302.49749755859375,9.972614288330078,,,WIFI
70:54:25:54:c6:8c,Vodafone-1D2F,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:57,136,5680,-87,48.885811143041046,8.699256821115267,302.49749755859375,9.972614288330078,,,WIFI
d4:e2:cb:19:7e:f8,Vodafone-7EEC,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:02:57,100,5500,-88,48.885811143041046,8.699256821115267,302.49749755859375,9.972614288330078,,,WIFI
26203_59163_63750,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:00,1022,1022,-71,48.88573644136539,8.699571576608157,302.9503173828125,9.980081558227539,,,GSM
ba:64:14:af:40:f1,iPhone von Hamid,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:03:05,44,5220,-45,48.8859223056349,8.700071099730291,303.4208984375,10.017016410827637,,,WIFI
26203_59163_50936,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:05,975,975,-85,48.8859223056349,8.700071099730291,303.4208984375,10.017016410827637,,,GSM
26203_59163_50937,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:05,1021,1021,-77,48.8859223056349,8.700071099730291,303.4208984375,10.017016410827637,,,GSM
26203_59163_63748,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:06,976,976,-83,48.88597992321166,8.70018527496758,303.137451171875,9.997851371765137,,,GSM
26203_59163_63750,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:10,1022,1022,-71,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,GSM
70:54:25:6b:33:81,Vodafone-CFC3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:10,12,2467,-74,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
72:54:25:6b:33:b1,Vodafone Homespot,[ESS],2026-04-08 14:03:10,12,2467,-74,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
72:54:25:6b:33:91,Vodafone Hotspot,[ESS],2026-04-08 14:03:10,12,2467,-75,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
50:a5:dc:e6:0e:b6,Vodafone-D6CB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:10,40,5200,-78,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
54:67:51:24:61:06,UPC5419B77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:03:10,36,5180,-79,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
d4:3f:cb:84:a9:30,Vodafone-112B,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:10,36,5180,-80,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
0c:7f:b2:65:6f:c2,Vodafone-B077,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:10,60,5300,-85,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
0c:7f:b2:91:44:cf,Vodafone-93DD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:10,104,5520,-86,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
34:81:c4:ca:53:e4,FRITZ!Box 7490,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:10,108,5540,-89,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
08:b6:57:20:4b:06,FRITZ!Box 7520 CB,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:10,124,5620,-89,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
38:43:7d:98:21:bd,UPC4636086,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:03:10,44,5220,-92,48.886217926013224,8.700690702355564,303.07415771484375,9.956332206726074,,,WIFI
ba:64:14:af:40:f1,iPhone von Hamid,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:03:13,44,5220,-43,48.88637925350102,8.70107658336782,303.906494140625,10.003355979919434,,,WIFI
26203_59163_50936,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:13,975,975,-85,48.88637925350102,8.70107658336782,303.906494140625,10.003355979919434,,,GSM
26203_59163_50937,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:13,1021,1021,-77,48.88637925350102,8.70107658336782,303.906494140625,10.003355979919434,,,GSM
26203_59163_63748,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:14,976,976,-83,48.88642908209879,8.701200629896139,304.369873046875,9.982654571533203,,,GSM
26203_59163_63750,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:19,1022,1022,-71,48.88664849806609,8.701779625722,307.0137939453125,9.940749168395996,,,GSM
ec:a8:1f:cd:41:48,Vodafone-413C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:21,52,5260,-73,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
20:37:f0:1c:23:ce,MagentaWLAN-PGSD,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:03:21,1,2412,-76,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
20:37:f0:1c:23:d2,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2026-04-08 14:03:21,100,5500,-80,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
20:37:f0:1c:23:cf,MagentaWLAN-PGSD,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:03:21,100,5500,-80,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
ba:16:5f:c3:7f:0a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:21,5,2432,-89,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
e4:f7:5b:2c:08:e1,Vodafone-A26F,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:21,40,5200,-89,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
38:43:7d:c5:07:b8,UPC4516139,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:03:21,36,5180,-90,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
00:cb:7a:f6:9f:20,Primetel-5A24,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:03:21,100,5500,-91,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
e4:3e:d7:ad:e4:9c,WLAN-667145,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:21,52,5260,-92,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
b0:f2:08:0a:04:b8,Ziad-WLAN,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:21,104,5520,-92,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
7c:ff:4d:91:3a:a1,FRITZ!Box 7490,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:21,124,5620,-93,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
12:32:2c:fc:1d:63,My VW 1834,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:03:21,40,5200,-94,48.8867286649986,8.702012284026168,306.14453125,9.94940185546875,,,WIFI
ba:64:14:af:40:f1,iPhone von Hamid,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:03:22,44,5220,-40,48.88676914899248,8.702130422175044,305.5277099609375,9.946770668029785,,,WIFI
26203_59163_50936,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:22,975,975,-85,48.88676914899248,8.702130422175044,305.5277099609375,9.946770668029785,,,GSM
26203_59163_50937,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:22,1021,1021,-77,48.88676914899248,8.702130422175044,305.5277099609375,9.946770668029785,,,GSM
26203_59163_63748,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:23,976,976,-83,48.88680879301348,8.702244404555179,305.714111328125,9.947901725769043,,,GSM
26203_59163_50936,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:33,975,975,-51,48.886981679069066,8.702800496508289,306.926025390625,10.16032886505127,,,GSM
26203_59163_50938,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:33,1020,1020,-79,48.886981679069066,8.702800496508289,306.926025390625,10.16032886505127,,,GSM
26203_59163_63750,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:33,1022,1022,-81,48.886981679069066,8.702800496508289,306.926025390625,10.16032886505127,,,GSM
3c:a6:2f:34:44:0f,FRITZ!Box 6591 Cable WO,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,1,2412,-76,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
d4:7a:e2:77:7d:4d,HZN246521929,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],2026-04-08 14:03:41,3,2422,-79,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
00:cb:7a:f6:9f:20,Primetel-5A24,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:03:41,100,5500,-82,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
00:cb:7a:f6:9f:18,Primetel-5A24,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:03:41,1,2412,-83,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
18:d2:76:d5:16:03,WLAN-C64DRC,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,100,5500,-86,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
3c:a6:2f:34:44:0e,FRITZ!Box 6591 Cable WO,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,108,5540,-86,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
00:cb:7a:aa:70:18,Vodafone-700C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,36,5180,-89,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
70:54:25:70:fc:d4,Vodafone-E46B,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,52,5260,-90,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
ac:22:05:e0:fc:70,UPC69BE165,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:03:41,48,5240,-91,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
4c:ab:f8:1f:13:d6,o2-WLAN92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,124,5620,-91,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
6c:ff:ce:f7:40:5f,MagentaWLAN-3LPF,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:03:41,100,5500,-93,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
04:b4:fe:42:09:7e,FRITZ!Box 6660 Cable TC,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,120,5600,-93,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
0c:72:74:02:f0:62,FRITZ!Box 6660 Cable OR,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,36,5180,-95,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
a0:e7:ae:e7:02:71,Martin Router King,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:03:41,56,5280,-95,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
bc:5b:d5:a1:9b:ce,Vodafone-E59E,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:41,136,5680,-95,48.88700596546739,8.702897038079165,305.544677734375,10.175667762756348,,,WIFI
ec:a8:1f:cd:41:48,Vodafone-413C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:44,52,5260,-90,48.8870416226304,8.703065978930663,305.59027099609375,10.031676292419434,,,WIFI
ba:64:14:af:40:f1,iPhone von Hamid,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:03:45,44,5220,-46,48.88705830630457,8.703143732199516,305.408935546875,10.047977447509766,,,WIFI
26203_59163_50937,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:45,1021,1021,-73,48.88705830630457,8.703143732199516,305.408935546875,10.047977447509766,,,GSM
26203_59163_50938,Telefónica Germany GmbH & Co. oHG,GSM;26203,2026-04-08 14:03:48,1020,1020,-69,48.88711123068426,8.703376722729883,305.68798828125,10.126349449157715,,,GSM
00:cb:7a:aa:70:18,Vodafone-700C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,36,5180,-69,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
00:cb:7a:aa:70:10,Vodafone-700C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,1,2412,-71,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
40:2b:50:e5:4a:95,Vodafone-E778,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,11,2462,-74,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
42:2b:50:e5:4a:b5,Vodafone Homespot,[ESS],2026-04-08 14:03:52,11,2462,-76,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
38:43:7d:c4:a7:b0,UPC8728046,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:03:52,36,5180,-80,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
a0:e7:ae:e7:02:71,Martin Router King,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2026-04-08 14:03:52,56,5280,-83,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
4c:ab:f8:1f:13:d6,o2-WLAN92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,124,5620,-83,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
00:cb:7a:3f:97:28,Vodafone-971C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,52,5260,-83,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
c8:52:61:c0:2e:85,Vodafone-F75A,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,140,5700,-84,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
38:43:7d:19:43:8f,UPCE32A42D,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:03:52,112,5560,-85,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
ec:a8:1f:b2:07:58,Vodafone-074C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,104,5520,-86,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
f0:4b:8a:63:76:0e,Vodafone-D797,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,100,5500,-87,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
78:6a:1f:3c:f5:2f,Vodafone-B5AD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,40,5200,-89,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
b0:5d:d4:8c:46:6e,Vodafone-2214,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:03:52,108,5540,-89,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
e0:08:55:9e:7a:0a,FRITZ!Box 7530 RG,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS],2026-04-08 14:03:52,36,5180,-92,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
be:5b:d5:a0:aa:1a,Vodafone Hotspot,[ESS],2026-04-08 14:03:52,2,2417,-95,48.88714105817374,8.703535527160582,306.09619140625,10.283943176269531,,,WIFI
00:cb:7a:aa:70:18,Vodafone-700C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:04:01,36,5180,-64,48.88716264519395,8.703694530336294,306.312255859375,9.946186065673828,,,WIFI
4c:ab:f8:1f:13:d3,o2-WLAN92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:04:01,11,2462,-77,48.88716264519395,8.703694530336294,306.312255859375,9.946186065673828,,,WIFI
40:2b:50:e5:4a:96,Vodafone-E778,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:04:01,132,5660,-80,48.88716264519395,8.703694530336294,306.312255859375,9.946186065673828,,,WIFI
f0:4b:8a:63:76:0d,Vodafone-D797,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2026-04-08 14:04:01,13,2472,-83,48.88716264519395,8.703694530336294,306.312255859375,9.946186065673828,,,WIFI
34:2c:c4:31:7b:6a,UPC8591139,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],2026-04-08 14:04:01,60,5300,-88,48.88716264519395,8.703694530336294,306.312255859375,9.946186065673828,,,WIFI
